time,pm2d5,lat,lon,lon_bin,lat_bin
2018-11-23 04:40:00,37.98,23.057191,113.14210499999999,9.0,14.0
2018-11-23 04:40:00,31.81165,23.035945,113.142722,9.0,6.0
2018-11-23 04:40:00,21.516363636363636,23.051252,113.125344,6.0,12.0
2018-11-23 04:40:00,7.2067499999999995,23.029907,113.149094,10.0,4.0
2018-11-23 04:40:00,25.37325,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 04:40:00,40.917623574144486,23.02461436311787,113.13001907794676,7.0,2.0
2018-11-23 04:40:00,40.45655,23.048606,113.156814,12.0,11.0
2018-11-23 04:40:00,38.0798,23.035865000000005,113.157705,12.0,6.0
2018-11-23 04:40:00,33.9816,23.044381,113.142363,9.0,9.0
2018-11-23 04:40:00,37.74825,23.060325,113.15760700000001,12.0,15.0
2018-11-23 04:50:00,7.89675,23.029907,113.149094,10.0,4.0
2018-11-23 04:50:00,25.453375,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 04:50:00,42.03437764606266,23.024471024555464,113.12999382726503,7.0,2.0
2018-11-23 04:50:00,37.856700000000004,23.035865000000005,113.157705,12.0,6.0
2018-11-23 04:50:00,37.7701,23.057191,113.14210499999999,9.0,14.0
2018-11-23 04:50:00,33.4979,23.044381,113.142363,9.0,9.0
2018-11-23 04:50:00,37.9385,23.060325,113.15760700000001,12.0,15.0
2018-11-23 04:50:00,42.332631578947364,23.024196315789474,113.12921526315789,6.0,2.0
2018-11-23 04:50:00,31.6915,23.035945,113.142722,9.0,6.0
2018-11-23 04:50:00,22.3853,23.051251999999998,113.125344,6.0,12.0
2018-11-23 04:50:00,39.915,23.048606,113.156814,12.0,11.0
2018-11-23 05:00:00,22.902070707070706,23.051252,113.125344,6.0,12.0
2018-11-23 05:00:00,25.3658,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 05:00:00,7.1000499999999995,23.029907,113.149094,10.0,4.0
2018-11-23 05:00:00,37.8733,23.057191,113.14210499999999,9.0,14.0
2018-11-23 05:00:00,33.9297,23.044381,113.142363,9.0,9.0
2018-11-23 05:00:00,31.834899999999998,23.035945,113.142722,9.0,6.0
2018-11-23 05:00:00,40.189899999999994,23.048606,113.156814,12.0,11.0
2018-11-23 05:00:00,38.61335,23.060325,113.15760700000001,12.0,15.0
2018-11-23 05:00:00,37.3283,23.035865000000005,113.157705,12.0,6.0
2018-11-23 05:00:00,42.53317567567567,23.02450633445946,113.13003973817568,7.0,2.0
2018-11-23 05:10:00,38.4499,23.060325,113.15760700000001,12.0,15.0
2018-11-23 05:10:00,38.05675,23.035865000000005,113.157705,12.0,6.0
2018-11-23 05:10:00,25.062624999999997,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 05:10:00,32.1865,23.035945,113.142722,9.0,6.0
2018-11-23 05:10:00,34.424949999999995,23.044381,113.142363,9.0,9.0
2018-11-23 05:10:00,38.55335,23.057191,113.14210499999999,9.0,14.0
2018-11-23 05:10:00,40.67155,23.048606,113.156814,12.0,11.0
2018-11-23 05:10:00,6.933450000000001,23.029907,113.149094,10.0,4.0
2018-11-23 05:10:00,42.335368956743004,23.024510271416453,113.13003363867685,7.0,2.0
2018-11-23 05:10:00,21.400761421319796,23.051252,113.125344,6.0,12.0
2018-11-23 05:20:00,41.84064724919094,23.02454145631068,113.13001475728156,7.0,2.0
2018-11-23 05:20:00,35.3167,23.044381,113.142363,9.0,9.0
2018-11-23 05:20:00,7.30475,23.029907,113.149094,10.0,4.0
2018-11-23 05:20:00,25.266725,23.054479999999998,113.1417455,9.0,13.0
2018-11-23 05:20:00,38.9283,23.060325,113.15760700000001,12.0,15.0
2018-11-23 05:20:00,21.39010152284264,23.051252,113.125344,6.0,12.0
2018-11-23 05:20:00,38.2234,23.035865000000005,113.157705,12.0,6.0
2018-11-23 05:20:00,38.16995,23.057191,113.14210499999999,9.0,14.0
2018-11-23 05:20:00,40.46005,23.048606,113.156814,12.0,11.0
2018-11-23 05:20:00,32.341750000000005,23.035945,113.142722,9.0,6.0
2018-11-23 05:30:00,31.37655,23.035945,113.142722,9.0,6.0
2018-11-23 05:30:00,23.195025125628142,23.051252,113.125344,6.0,12.0
2018-11-23 05:30:00,38.24995,23.060325,113.15760700000001,12.0,15.0
2018-11-23 05:30:00,41.5804475308642,23.024532337962963,113.13001030092593,7.0,2.0
2018-11-23 05:30:00,7.06175,23.029907,113.149094,10.0,4.0
